repo_id,repo_name,repo_full_name,industry_code,industry_name,confidence,reasoning
624443037,lima-docker-registry-k3s-persistent,strobelight/lima-docker-registry-k3s-persistent,J,Information and communication,high,"The repository is a DevOps tool that integrates docker, k3s (lightweight Kubernetes), and lima virtualization to provide persistent docker image storage and a docker registry UI. It serves software development, deployment, and infrastructure management needs, which are core to the Information and communication industry. It is a general-purpose infrastructure tool rather than domain-specific software."
88870213,trademark,Sysmartek-Inc/trademark,J,Information and communication,medium,"The repository named 'trademark' lacks a description but includes topics such as 'password' and 'security', suggesting it may relate to authentication or security features. It is generated using JHipster, a framework for building web applications, indicating it is a software project likely serving general information technology or communication purposes. Without specific domain details, the best fit is 'Information and communication'."
568533453,colima-blog,ths83/colima-blog,J,Information and communication,high,"The repository contains testing scripts related to Docker and Colima, which are tools used in software development and IT infrastructure. It is a general-purpose DevOps tool supporting containerized environments, fitting best under Information and communication."
219990715,vendor_motorola_lima,AndroidBlobs/vendor_motorola_lima,J,Information and communication,medium,"The repository is a vendor tree for a Motorola smartphone model, likely containing device-specific software components or build configurations. This type of software is typically part of mobile device firmware or OS development, which falls under the information and communication industry. The lack of a README and specific application details limits confidence, but the context suggests it supports mobile communication technology."
556440553,lima-server,Rxann/lima-server,J,Information and communication,high,"The lima-server project is a telemetry data gathering server designed to collect and manage data from clients. It is a software infrastructure tool related to data communication and management, which fits squarely within the Information and communication industry. There is no indication it serves a specific vertical industry, making it a general-purpose communication and data telemetry solution."
584780324,puppet-lima,jay7x/puppet-lima,J,Information and communication,high,"The repository is a software module integrating Puppet Bolt with Lima VM management, which is a DevOps and infrastructure automation tool. Such tools are primarily used in IT, software development, and communication industries to manage computing resources and automate deployment, fitting well within the Information and communication industry."
636680842,tauri-webdriver-test,Kumassy/tauri-webdriver-test,J,Information and communication,high,"The repository is a technical demo for testing Tauri applications using WebdriverIO on macOS, involving virtualization and development tooling. It is a software development and testing utility without domain-specific application, fitting best within the Information and communication industry."
870231984,endogamiabarbalhense,jsinatro/endogamiabarbalhense,M,"Professional, scientific activities",high,"The repository is focused on genealogical and sociological research about family endogamy and elite family formation in a specific region, aiming to centralize historical and research data for a collaborative book. This aligns with professional and scientific research activities rather than commercial, educational, or general information sectors."
979804005,bitcoin-lima,nipiQ/bitcoin-lima,K,Financial and insurance activities,high,"The repository provides VM templates specifically for running Bitcoin full nodes and related Bitcoin development environments. Bitcoin is a cryptocurrency, which falls under the financial sector. The software supports blockchain and cryptocurrency infrastructure, which is primarily used in financial and insurance activities."
316801289,peruvian-food-api,dantehemerson/peruvian-food-api,I,Accommodation and food services,high,"The repository is a CMS API specifically designed for a Peruvian food app, indicating its direct application in the food services industry. It likely supports content management related to food offerings, menus, or related services, which aligns closely with accommodation and food services."
933433782,Mi-Portafolio,sjaquer/Mi-Portafolio,J,Information and communication,high,"The repository is a personal portfolio web application built with React, TypeScript, and Tailwind CSS, designed to showcase projects, skills, and experience interactively. It serves as a digital communication tool for professional presentation rather than targeting a specific industry vertical, fitting best under Information and communication."
906977066,rules,devaige/rules,J,Information and communication,medium,"The repository contains common proxy rules, which are typically used in network communication, internet access management, or related software tools. Such utilities are generally classified under Information and communication as they support networking and communication infrastructure. The description and content do not indicate a specific industry vertical, so it is best categorized as a general-purpose communication-related tool."
761548752,HarmonyOSOfficialDemo,devaige/HarmonyOSOfficialDemo,J,Information and communication,high,"The repository is an official demo for HarmonyOS application development, which is a software platform by Huawei. It serves as a learning and development resource for building applications on HarmonyOS, a communication and information technology platform. It is a general-purpose software development demo without specific domain focus, thus fitting best into Information and communication."
192207421,sbahdlobf_W,mriscoc/sbahdlobf_W,M,"Professional, scientific activities",high,"The repository provides a tool for obfuscating HDL (Hardware Description Language) code, which is primarily used in hardware design and digital circuit development. This type of software serves professional and scientific activities related to microelectronics and hardware engineering, making the classification under 'Professional, scientific activities' appropriate."
188486104,IPCoreDraw_W,mriscoc/IPCoreDraw_W,C,Manufacturing,medium,"The repository IPCoreDraw_W is a plugin for creating block images for SBA Slave IPCores, which are typically used in hardware design and embedded systems within manufacturing processes. This suggests its application is closely related to manufacturing, particularly in electronics or industrial automation. The lack of detailed documentation limits confidence, but the focus on IPCores aligns best with manufacturing industry needs."
188483834,Python_W,mriscoc/Python_W,J,Information and communication,medium,"The repository is a Python launcher plugin for SBA System Creator, which appears to be a software development or system creation tool. Without more specific domain information, it is best classified under Information and communication as a general-purpose software utility."
36339007,SBA-Snippets,mriscoc/SBA-Snippets,J,Information and communication,medium,"The repository contains code snippets related to Simple Bus Architecture (SBA), which is a hardware design concept likely used in embedded systems or digital design. Since it is a technical resource for controller and IP core development, it aligns best with the Information and communication industry, which covers software and hardware development. The repository is generic and does not target a specific vertical industry."
1036882397,sba_psplugin,mriscoc/sba_psplugin,J,Information and communication,medium,"The repository is a Windows Powershell plugin for SBACreator, which appears to be a software tool or utility. Without a README or detailed description, it is likely a general-purpose or developer tool related to scripting or automation, fitting best under Information and communication."
229377010,SBALibraryMan,mriscoc/SBALibraryMan,P,Education,high,"The repository is named 'SBA Library Manager' and described as a library manager app, which suggests it is designed to manage library resources. Libraries are commonly associated with educational institutions, making the Education industry the most appropriate classification."
36339026,SBA-Programs,mriscoc/SBA-Programs,J,Information and communication,medium,"The repository provides software for a Simple Bus Architecture system controller, which is a technical component likely used in hardware or embedded systems development. This type of software is generally categorized under information technology and communication infrastructure rather than a specific industrial sector. There is no indication that it serves a particular industry like manufacturing or utilities directly, so it is best classified under Information and communication."
188485707,Command,mriscoc/Command,J,Information and communication,medium,"The repository is a simple command terminal launcher plugin for a system creator tool, which is a general-purpose utility related to software development or system management. Without specific domain focus or industry application, it best fits under Information and communication as a software tool."
770582220,DDC264EVM_IO,mriscoc/DDC264EVM_IO,M,"Professional, scientific activities",high,"The repository provides a specialized DLL for raw data acquisition from a Texas Instruments evaluation module used for analog-to-digital conversion in scientific and engineering contexts. This type of software is primarily used in professional and scientific research or development activities involving hardware evaluation and data acquisition, fitting well within the 'Professional, scientific activities' industry."
439957870,ChituBoard,mriscoc/ChituBoard,C,Manufacturing,medium,"The repository is a post-processing script for the Chitu board used with Prusa/SuperSlicer, which are tools related to 3D printing. 3D printing is commonly applied in manufacturing for prototyping and production. Therefore, the software most likely serves the manufacturing industry."
1182408458,jensen-protocol,apholdings/jensen-protocol,J,Information and communication,high,"Jensen Protocol is a secure, event-driven multi-node runtime for orchestrating workflows, policies, and execution across machines and services. It serves as an infrastructure layer for trusted operator systems, supporting software engineering, cybersecurity, research pipelines, and automation. These characteristics align closely with information technology and communication services rather than a specific vertical industry. Its general-purpose nature and focus on runtime orchestration and policy enforcement place it squarely in the Information and communication sector."
582120803,DotNet_Ecommerce_Microservices,apholdings/DotNet_Ecommerce_Microservices,G,Wholesale and retail trade,high,"The repository name 'DotNet_Ecommerce_Microservices' strongly indicates it is an e-commerce platform implemented with microservices architecture. E-commerce platforms primarily serve the wholesale and retail trade industry, making this classification highly confident despite the lack of description and README."
580482404,dotnet_restapi,apholdings/dotnet_restapi,J,Information and communication,medium,"The repository is named 'dotnet_restapi' and is written in C#, indicating it is likely a general-purpose REST API project. There is no description, topics, or README to specify a domain-specific application. Such generic REST API projects are typically classified under Information and communication as they serve as foundational software components for various applications."
1159355727,qpdf-test,joelibaceta/qpdf-test,J,Information and communication,high,"The repository is a simple Python HTTP server for testing and development, serving static files over HTTP. This is a generic tool related to web communication and software development, which aligns best with the Information and communication industry. There is no indication of domain-specific application to other industries."
1121410456,demo-web-client-mtls,joelibaceta/demo-web-client-mtls,J,Information and communication,high,"The repository is a technical demo for a Spring Boot application demonstrating mutual TLS authentication with WebClient, which is a general-purpose communication/security feature. It does not target any specific industry vertical but rather focuses on secure API communication, a core aspect of information and communication technology."
1142089935,holo-shade,joelibaceta/holo-shade,J,Information and communication,low,"The repository lacks description, language, topics, and README content, providing no specific information about its purpose or application. In absence of any domain-specific clues, it is classified as a general-purpose or unknown software project, which defaults to Information and communication."
1139440617,sat-mining-detector,joelibaceta/sat-mining-detector,B,Mining and quarrying,medium,"The repository name 'sat-mining-detector' suggests it is related to detecting mining activities using satellite data. Despite the lack of description and README, the term 'mining' strongly indicates an application in the mining industry, likely for monitoring or analysis purposes."
1126544938,spectral-painter,joelibaceta/spectral-painter,R,"Arts, entertainment and recreation",low,"The repository name 'spectral-painter' and description 'From pixels to the waterfall' suggest a focus on visual or artistic content creation or manipulation, which aligns best with arts and entertainment. Lack of additional information limits confidence."
1124422106,LangGraph-Lab,joelibaceta/LangGraph-Lab,J,Information and communication,low,"The repository lacks description, topics, and README content, and is primarily a Jupyter Notebook project named 'LangGraph-Lab'. Without specific domain information, it appears to be a general-purpose or experimental software likely related to data analysis or information processing, which fits best under Information and communication."
1106417315,browser-image-upscaler-x4,joelibaceta/browser-image-upscaler-x4,J,Information and communication,medium,"The repository named 'browser-image-upscaler-x4' suggests functionality related to image upscaling in the browser using JavaScript. This is a general-purpose technology likely used in web applications or digital media processing, which falls under Information and communication. Due to lack of description and README, the classification is medium confidence."
1106358493,tiny-face-detector-js,joelibaceta/tiny-face-detector-js,J,Information and communication,medium,"The repository 'tiny-face-detector-js' appears to be a JavaScript library for face detection, which is a technology commonly used in information processing, communication applications, and software development. Without a detailed description or README, it is likely a general-purpose tool for face detection, fitting best under Information and communication."
1102534468,ia-pic-detector,joelibaceta/ia-pic-detector,J,Information and communication,low,"The repository lacks descriptive information, README, and topics. The name 'ia-pic-detector' suggests some form of image detection possibly using AI, which is a technology-related tool. Without clear domain specificity or application context, it is best classified under Information and communication as a general-purpose or technology-focused project."
1105670234,cifar-homework,joelibaceta/cifar-homework,J,Information and communication,medium,"The repository named 'cifar-homework' with Jupyter Notebook as the primary language and no description or README suggests it is likely related to a machine learning or data science educational task involving the CIFAR dataset. Such projects typically fall under information technology or scientific computing, which aligns best with the Information and communication industry category. Due to lack of specific domain context, confidence is medium."
1102767478,nlp-session-10,joelibaceta/nlp-session-10,J,Information and communication,low,"The repository named 'nlp-session-10' with Jupyter Notebook as primary language and no description or README suggests it is related to natural language processing, a subfield of information technology. Due to lack of specific domain or application context, it is classified under Information and communication with low confidence."
1096851675,examen-parcial-computer-vision,joelibaceta/examen-parcial-computer-vision,P,Education,medium,"The repository name 'examen-parcial-computer-vision' suggests it is related to a partial exam or assessment in computer vision, which is an academic or educational context. Despite the lack of description and README, the use of Jupyter Notebook and the exam-related name imply it is likely intended for educational purposes."
1096864269,Scene-Recognition-with-Bag-of-Words,joelibaceta/Scene-Recognition-with-Bag-of-Words,J,Information and communication,high,"The repository focuses on computer vision techniques for image recognition, which is a subfield of information technology and communication. It provides implementations of classical and state-of-the-art image classification methods, useful for research, development, and applications in IT sectors. There is no specific domain application like healthcare, finance, or education, so it fits best under Information and communication."
1097911909,excuse-as-a-service,joelibaceta/excuse-as-a-service,J,Information and communication,low,"The repository lacks description, language, topics, and README content, providing no clear indication of its purpose or industry application. Given the generic and unclear nature, it is classified as Information and communication by default."
1097867458,transformer-chatbot-lab,joelibaceta/transformer-chatbot-lab,J,Information and communication,medium,"The repository name 'transformer-chatbot-lab' suggests a project related to chatbot development using transformer models, which is a technology primarily used in information and communication sectors. Due to lack of description, language, topics, or README, the classification is based on the likely use of chatbot technology for communication purposes."
1095189083,pyBRIEF,joelibaceta/pyBRIEF,J,Information and communication,high,"The repository implements a computer vision feature descriptor (BRIEF) in Python, which is a general-purpose tool for image processing and computer vision applications. Such tools are typically used in software development, research, and communication technologies involving image analysis. Since it is a foundational computer vision library without a specific vertical industry focus, it best fits under Information and communication."
1096858397,surf-descriptor-tutorial,joelibaceta/surf-descriptor-tutorial,J,Information and communication,medium,"The repository is a generic Spark template for development with no specific domain or application described. It is a general-purpose software development starter kit, which aligns best with the Information and communication industry as a software/technology tool."
1093354834,examen-parcial-nlp,joelibaceta/examen-parcial-nlp,J,Information and communication,high,"The repository focuses on natural language processing techniques applied to news articles, including web scraping, text cleaning, topic modeling, and word embeddings. These activities are typical of information processing and communication technologies, aimed at extracting and analyzing textual data from news media. There is no indication of a specific industry domain beyond information handling and communication."
1017616672,142_SignalR-Net9ChartJS,CodigoEstudiante/142_SignalR-Net9ChartJS,J,Information and communication,medium,"The repository name suggests it involves SignalR and ChartJS, which are technologies used for real-time web communication and charting respectively. Without a description or README, it appears to be a general-purpose web project likely related to data visualization or communication, fitting best under Information and communication."
993441964,141_CrudVueCSharpNet9,CodigoEstudiante/141_CrudVueCSharpNet9,J,Information and communication,medium,"The repository name suggests a CRUD application built with Vue.js and C# .NET 9, likely a general-purpose web app or API backend. There is no description or README to specify a particular domain. Such software is typically used in information and communication technology for data management, so it is classified under Information and communication."
987969783,138_ArquitecturaVerticalSliceCSharpNet9,CodigoEstudiante/138_ArquitecturaVerticalSliceCSharpNet9,J,Information and communication,low,"The repository lacks description, topics, and README content, and the name suggests a software architecture pattern in C# (.NET 9). Without specific domain context, it appears to be a general-purpose software project related to information technology."
979601492,140_ArquitecturaNCapasCSharpNet9,CodigoEstudiante/140_ArquitecturaNCapasCSharpNet9,J,Information and communication,low,"The repository lacks description, topics, and README content, providing no clear indication of its domain or application. The name suggests a C# multi-layer architecture project, which is a general software development pattern. Without specific context, it is classified as a general-purpose software project under Information and communication."
1105515907,titan-war-guide,goandreus/titan-war-guide,R,"Arts, entertainment and recreation",high,"The repository is a React-based landing page for a clan guide related to 'Titan War' and 'Road to Atlantis', which are likely game-related terms. It serves to publish clan rules and attack norms for a game community, indicating its use in gaming and entertainment. Therefore, it fits best within the Arts, entertainment and recreation industry."
1004001192,codelab,goandreus/codelab,P,Education,high,"The repository is a pandas laboratory with exercises and an interactive menu to run them, indicating it is designed for learning or teaching data manipulation with pandas. The structure and content suggest it serves an educational purpose rather than a specific industry application."
219882586,cats-_ui,goandreus/cats-_ui,J,Information and communication,low,"The repository has no description, topics, or meaningful README content, and is written in Dart (commonly used for UI/mobile apps). Without further information, it appears to be a generic UI-related project. Therefore, it is classified under Information and communication as a general-purpose software project."
217396117,crud-go,goandreus/crud-go,J,Information and communication,low,"The repository 'crud-go' lacks description and topics, and the README is not informative. The name suggests a generic CRUD (Create, Read, Update, Delete) application or library written in Go, which is a general-purpose software utility. Without specific domain context, it is best classified under Information and communication as a generic software tool."
200419491,chat-angular,goandreus/chat-angular,J,Information and communication,high,"The repository is an Angular-based chat application, which is a communication tool. It is a generic software project focused on messaging functionality, fitting best within the Information and communication industry."
1169041529,fastmag1c,csaybar/fastmag1c,M,"Professional, scientific activities",high,"The repository implements a scientific algorithm for methane retrieval from imaging spectrometers, which is a specialized scientific data processing task. It is intended for use in environmental monitoring and research, likely by scientists and professionals in remote sensing and atmospheric sciences. This aligns best with the 'Professional, scientific activities' category."
471034225,CDEthesis,csaybar/CDEthesis,P,Education,high,"The repository is a thesis template using LaTeX and markdown, which is primarily used by students and academics for preparing educational documents such as theses. This directly serves the education industry."
653011617,naip_large,csaybar/naip_large,A,"Agriculture, forestry and fishing",medium,"The repository name 'naip_large' suggests a connection to NAIP (National Agriculture Imagery Program), which provides aerial imagery primarily used in agriculture and forestry. Although the repository is a downloader with minimal description, its likely purpose is to download large NAIP datasets, which are predominantly used in agriculture and forestry sectors."
613845367,minipackagecs,csaybar/minipackagecs,J,Information and communication,low,"The repository lacks descriptive information, README, and topics, and is written in R with a generic name 'minipackagecs'. Without specific domain context or functionality, it is classified as a general-purpose or information technology tool."
280764614,CloudSEN2,csaybar/CloudSEN2,M,"Professional, scientific activities",medium,"The repository named 'CloudSEN2' and described as a 'new SEN2 DL dataset' suggests it relates to Sentinel-2 satellite data and deep learning, which are commonly used in scientific research and professional data analysis activities. Without a README or further context, it is most likely a dataset or tool for scientific or professional research purposes rather than a direct application in a specific industry like agriculture or mining."
950747200,json-data,emedinaa/json-data,J,Information and communication,low,"The repository 'json-data' lacks description, topics, and language specification, and the README provides no additional context. Given the generic name and absence of domain-specific information, it is likely a general-purpose tool related to data handling or JSON manipulation, which falls under Information and communication."
347501187,compose-challenge-week3-bloom,emedinaa/compose-challenge-week3-bloom,J,Information and communication,high,"The repository is a Jetpack Compose challenge project focused on Android UI development using Kotlin, which is a software development activity. It serves as a template for developers participating in an Android development challenge, making it a tool within the information and communication technology sector rather than a domain-specific application."
690325853,android-github-actions,emedinaa/android-github-actions,J,Information and communication,high,"The repository is focused on Android development using GitHub Actions, which is a general-purpose software development and DevOps tool. It does not target a specific industry but rather supports software development processes, fitting best under Information and communication."
345224450,compose-challenge-week2,emedinaa/compose-challenge-week2,I,Accommodation and food services,medium,"The repository is a cooking countdown timer app, which is directly related to food preparation and cooking activities. While it is a simple proof of concept and educational in nature, its primary application aligns with the food services industry where cooking timers are commonly used."
37621402,porter_duff_browser_android,emedinaa/porter_duff_browser_android,J,Information and communication,high,"The repository is a sample Android application demonstrating Porter-Duff transfer modes, which are graphical effects used in image processing. It serves as a technical demo or educational tool related to software development and graphics programming, fitting best within the Information and communication industry. It is not specific to any other industry domain."
667512330,jsp-basic,emedinaa/jsp-basic,J,Information and communication,high,"The repository is a basic JSP sample with SQLite, which is a general-purpose web development example. It does not target any specific industry application, so it fits best under Information and communication as a generic software development resource."
661368259,ProyectoSuma1,emedinaa/ProyectoSuma1,J,Information and communication,high,"The repository is a simple Java project with no specific domain or application indicated. It appears to be a generic or educational example, thus fitting best under Information and communication as a general-purpose software."
648000723,bitrise-samples,emedinaa/bitrise-samples,J,Information and communication,medium,"The repository named 'bitrise-samples' appears to be related to Bitrise, a continuous integration and delivery platform primarily used in software development. Since it is a general-purpose sample repository without a specified primary language or detailed domain-specific functionality, it is classified under Information and communication as a DevOps/tooling resource commonly used in software projects."
615495880,jenkins,emedinaa/jenkins,J,Information and communication,high,"The repository named 'jenkins' with description 'Jenkins samples' suggests it relates to Jenkins, a widely used automation server for continuous integration and continuous delivery (CI/CD). Jenkins is a DevOps tool primarily used in software development and IT operations, which falls under the Information and communication industry. The repository appears to be general-purpose samples rather than industry-specific software."
392682563,VotingApp,emedinaa/VotingApp,O,Public administration and defense,medium,"The repository named 'VotingApp' with screenshots indicating voting-related functionality suggests an application designed for managing elections or voting processes, which is typically associated with public administration. Despite the lack of detailed description, the core purpose aligns with government or public sector activities."
266637139,NewTechClass_Act5,emedinaa/NewTechClass_Act5,J,Information and communication,medium,"The repository is a Java project consuming the Potter API, which suggests it interacts with a third-party API for data related to the Harry Potter universe. Without further context or domain-specific functionality, it appears to be a general-purpose API consumption example or application related to entertainment data, fitting best under Information and communication."
485042979,kotlin-storage-samples,emedinaa/kotlin-storage-samples,J,Information and communication,high,"The repository provides Android storage samples in Kotlin, which is a general-purpose developer resource related to software development and information technology. It does not target a specific industry vertical but rather serves as an example or utility for mobile app development, fitting best under Information and communication."
746076084,mole_examples,carlosal1015/mole_examples,M,"Professional, scientific activities",medium,"The repository contains examples related to MOLE, which appears to be a scientific or technical tool (likely for molecular or scientific computing given the name and presence of C++ docs). The use of TeX for documentation and tutorial generation suggests a focus on scientific or professional academic use rather than a commercial or general-purpose software. Lack of explicit description limits confidence, but the scientific/professional domain is the best fit."
1127481651,pre-school-2026,carlosal1015/pre-school-2026,P,Education,low,"The repository name 'pre-school-2026' suggests an educational context related to early childhood or preschool education. Despite the lack of description, topics, and README content, the name implies a focus on education, likely for preschool-aged children. The primary language being Jupyter Notebook may indicate data analysis or educational content development. Therefore, Education is the most plausible classification with low confidence due to limited information."
909159643,finite-volume-hyperbolic-problems,carlosal1015/finite-volume-hyperbolic-problems,M,"Professional, scientific activities",high,"The repository contains numerical methods for conservation laws, which are typically used in scientific computing and engineering research. The use of Jupyter Notebooks suggests an educational or research-oriented project focused on scientific or professional activities rather than a commercial or general-purpose software."
952770853,pymole,carlosal1015/pymole,M,"Professional, scientific activities",high,"The pymole project is a scientific computing library focused on mimetic operators used in mathematical and physical simulations. Its primary application is in scientific research and professional scientific computing, making it most relevant to the professional and scientific activities industry."
630545693,abet-2023-1,carlosal1015/abet-2023-1,J,Information and communication,low,"The repository has no description, no topics, and only contains TeX files with no clear application or domain. Without further context, it appears to be a generic or academic document rather than an industry-specific software project. Therefore, it is classified as Information and communication by default."
1120325540,neural-networks-aplications,carlosal1015/neural-networks-aplications,M,"Professional, scientific activities",high,"The repository contains lectures and code related to improving mathematical modeling using neural networks and symbolic regression, which are advanced scientific and professional research activities. The focus on mathematical modeling and AI techniques aligns with scientific research rather than a specific commercial industry, making 'Professional, scientific activities' the most appropriate classification."
179768149,Real-Analysis-Project,carlosal1015/Real-Analysis-Project,P,Education,high,"The repository is a project for a Real Analysis course (Análisis Real) involving mathematical concepts and academic collaboration, clearly serving an educational purpose."
1040292783,winter-school-2025,carlosal1015/winter-school-2025,P,Education,high,"The repository is named 'winter-school-2025' and contains educational material from a winter school event held in Lima, indicating its primary purpose is educational. The use of Jupyter Notebooks further supports its role in teaching or learning, making Education the most appropriate industry classification."
661961331,exercise-sheet-7,carlosal1015/exercise-sheet-7,J,Information and communication,low,"The repository contains a TeX file named 'exercise-sheet-7' with no description or topics, indicating it is likely a general-purpose document or educational material. Without specific domain information, it is classified under Information and communication as a generic software/document project."
649536279,exercise-sheet-5,carlosal1015/exercise-sheet-5,J,Information and communication,low,"The repository contains only TeX files with no description or README, suggesting it is likely a generic or academic document rather than an industry-specific software project. Without further context, the safest classification is Information and communication as a general-purpose or documentation-related project."
644422208,exercise-sheet-4,carlosal1015/exercise-sheet-4,J,Information and communication,low,"The repository contains TeX source files with no description or README, suggesting it is likely a generic document or exercise sheet. Without specific context, it cannot be confidently assigned to a particular industry. TeX is commonly used for document preparation in academia and professional communication, so the safest classification is Information and communication with low confidence."
635026650,exercise-sheet-3,carlosal1015/exercise-sheet-3,J,Information and communication,low,"The repository contains a TeX file named 'exercise-sheet-3' with no description or topics, suggesting it is likely a generic document or educational material. Without specific domain information or application context, it is classified as Information and communication by default."
629245048,exercise-sheet-2,carlosal1015/exercise-sheet-2,J,Information and communication,low,"The repository contains only a TeX file named 'exercise-sheet-2' with no description or topics. It appears to be a generic document or exercise sheet without clear industry-specific application. In absence of specific domain information, it is classified under Information and communication as a general-purpose or educational content."
104615036,example,carlosal1015/example,P,Education,high,"The repository is a GitHub Pages template specifically designed for academic personal websites, which are primarily used by educators, researchers, and students to present academic content. Its focus on academic websites aligns closely with the education sector."
956573066,integer-programming,carlosal1015/integer-programming,M,"Professional, scientific activities",medium,"The repository named 'integer-programming' with TeX as primary language suggests it contains academic or scientific documentation or research related to integer programming, a mathematical optimization technique. Such content is typically used in professional and scientific research activities rather than a specific commercial industry."
924201325,imca-2025,carlosal1015/imca-2025,J,Information and communication,low,"The repository lacks description, README, and topics, and is primarily written in TeX, which is typically used for document preparation rather than domain-specific software. Without further information, it is most reasonable to classify it as a general-purpose or documentation-related project within Information and communication."
1165890426,MinimalApi-Net10,BracoZS/MinimalApi-Net10,J,Information and communication,medium,"The repository named 'MinimalApi-Net10' with no description, topics, or README content suggests it is a general-purpose or example project likely related to creating minimal APIs using .NET 10 technology. Such projects are typically categorized under Information and communication as they relate to software development and communication technologies. Due to lack of specific domain information, the confidence is medium."
1138470132,Bracotes-Resources,BracoZS/Bracotes-Resources,J,Information and communication,high,"The repository is a curated collection of resources for software developers, including articles, libraries, courses, and tools related to front-end, back-end, devops, and design. It serves the software development community, which falls under the Information and communication industry. The repository is a general-purpose developer resource hub rather than being specific to any other industry."
1091913480,Simple-Key-Remapper,BracoZS/Simple-Key-Remapper,J,Information and communication,high,"The repository is a software utility for remapping keyboard keys, which is a general-purpose tool related to computer input and user interaction. It does not target a specific industry like healthcare or finance but serves as an information technology tool enhancing user interface customization. Therefore, it fits best under 'Information and communication'."
997497494,react-2025,gustarting/react-2025,J,Information and communication,high,"The repository is a collection of React projects and experiments focused on learning and developing web applications using React, a popular JavaScript library for building user interfaces. It includes a project for exploring startup ideas, which aligns with software development and information technology. There is no indication of domain-specific applications tied to other industries, making it a general-purpose software development resource within the Information and communication industry."
1028656220,DatingApp,marco-soria/DatingApp,R,"Arts, entertainment and recreation",medium,"The repository name 'DatingApp' suggests it is a software application designed for social interaction and entertainment purposes, likely facilitating dating or social connections. Such applications typically fall under the arts, entertainment and recreation industry category. Due to lack of detailed description or README, confidence is medium."
819142077,mern-realestate-ts,marco-soria/mern-realestate-ts,L,Real estate activities,medium,"The repository name 'mern-realestate-ts' strongly suggests it is a MERN stack project related to real estate. Despite the lack of description and README, the inclusion of 'realestate' in the name indicates the software likely serves the real estate industry, such as property listings or management."
758050138,marco-soria,marco-soria/marco-soria,J,Information and communication,high,"The repository is a personal GitHub profile/portfolio of a full stack engineer with no specific software project or product described. The content focuses on software engineering skills, cloud architecture, and technology stacks (.NET, Angular, Azure) without any domain-specific application. Therefore, it fits best under Information and communication as a general-purpose software engineering portfolio."
1096103245,mitocommerce,marco-soria/mitocommerce,G,Wholesale and retail trade,medium,"The repository name 'mitocommerce' suggests a commerce or e-commerce related application. Although there is no explicit description or topics, the use of Angular and the name imply it is likely intended for an online retail or wholesale platform, which fits the Wholesale and retail trade industry."
1095820950,03-gifs-app,marco-soria/03-gifs-app,J,Information and communication,medium,"The repository is an Angular application named '03-gifs-app' with no description or specific domain context. It appears to be a general-purpose web application, likely related to displaying or managing GIFs, which fits within the information and communication sector as a software or web service. Due to lack of specific application domain, classification is medium confidence."
1083846446,my-blog-api-pl,marco-soria/my-blog-api-pl,J,Information and communication,high,"The repository named 'my-blog-api-pl' appears to be a backend API for a blog, built with NestJS, a Node.js framework for scalable server-side applications. This is a generic web application backend likely used for information sharing or content management, which fits best under Information and communication. There is no indication it serves a specialized industry domain."
1083670982,261025pizzeriatailwind,marco-soria/261025pizzeriatailwind,I,Accommodation and food services,high,"The repository is a modern, responsive pizzeria website built with Angular and Tailwind CSS, specifically designed to showcase a pizzeria's menu and related components. This clearly aligns with the food services industry, as it serves the purpose of presenting and potentially facilitating ordering or information dissemination for a restaurant business."
1078489659,06react-styled-tailwind-ts,marco-soria/06react-styled-tailwind-ts,J,Information and communication,high,"The repository is a React + TypeScript + Vite template focused on frontend development tooling and configuration. It is a general-purpose software development template without domain-specific features, making it most relevant to the Information and communication industry, which covers software development and IT services."
1078489578,06react-styled-scmp-ts,marco-soria/06react-styled-scmp-ts,J,Information and communication,high,"The repository is a React + TypeScript + Vite template focused on frontend development tooling and configuration, which is a generic software development utility. It does not target any specific industry domain but serves as a foundation for building web applications, fitting squarely within the Information and communication industry."
1077713480,pl2025-curso-angular-avanzado,marco-soria/pl2025-curso-angular-avanzado,J,Information and communication,medium,"The repository is an Angular project named 'store' with no specific description or domain context. It appears to be a general-purpose web application or a learning/demo project related to Angular advanced course content. Without domain-specific features or indications, it fits best under Information and communication as a software development or web application project."
1071897763,07basic-ts-redux,marco-soria/07basic-ts-redux,J,Information and communication,high,"The repository is a React + TypeScript + Vite template focused on frontend development tooling and configuration, which is a general-purpose software development project. It does not target any specific industry domain but rather serves as a development utility in the information and communication technology sector."
1071848735,06basic-ts-data-fetching,marco-soria/06basic-ts-data-fetching,J,Information and communication,high,"The repository is a React + TypeScript + Vite template focused on frontend development tooling and configuration. It provides a minimal setup for React applications with ESLint and compiler plugins, which is a general-purpose software development utility. Since it is not tailored to any specific industry domain and serves as a development framework or starter template, it best fits the Information and communication category."
1067306228,DientesLimpios,marco-soria/DientesLimpios,J,Information and communication,low,"The repository lacks description, topics, and README content, providing no clear indication of its purpose or industry application. The name 'DientesLimpios' (Spanish for 'Clean Teeth') suggests a possible health or dental focus, but without further information, this cannot be confirmed. Given the absence of details, the safest classification is 'Information and communication' as a generic category for software projects with unknown or general-purpose use."
